"TIME","GEO","UNIT","CRIM","Value","Flag and Footnotes"
"2007","Sweden","Number","Homicide","107",""
"2007","Sweden","Number","Violent crime","104,627",""
"2007","Sweden","Number","Robbery","8,673",""
"2007","Sweden","Number","Domestic burglary","16,936",""
"2007","Sweden","Number","Motor vehicle theft","49,249",""
"2007","Sweden","Number","Drug trafficking","6,918",""
"2007","England and Wales","Number","Total","4,952,276",""
"2007","England and Wales","Number","Homicide","773",""
"2007","England and Wales","Number","Violent crime","1,099,771",""
"2007","England and Wales","Number","Robbery","84,773",""
"2007","England and Wales","Number","Domestic burglary","280,696",""
"2007","England and Wales","Number","Motor vehicle theft","170,038",""
"2007","England and Wales","Number","Drug trafficking","28,323",""
"2007","Scotland","Number","Total","385,509",""
"2007","Scotland","Number","Homicide","111",""
"2007","Scotland","Number","Violent crime","25,182",""
"2007","Scotland","Number","Robbery","3,064",""
"2007","Scotland","Number","Domestic burglary","17,465",""
"2007","Scotland","Number","Motor vehicle theft","12,105",""
"2007","Scotland","Number","Drug trafficking","9,827",""
"2007","Northern Ireland (UK)","Number","Total","108,468",""
"2007","Northern Ireland (UK)","Number","Homicide","30",""
"2007","Northern Ireland (UK)","Number","Violent crime","32,986",""
"2007","Northern Ireland (UK)","Number","Robbery","1,143",""
"2007","Northern Ireland (UK)","Number","Domestic burglary","6,712",""
"2007","Northern Ireland (UK)","Number","Motor vehicle theft","3,336",""
"2007","Northern Ireland (UK)","Number","Drug trafficking","530",""
"2007","Iceland","Number","Total","13,038",""
"2007","Iceland","Number","Homicide","2",""
"2007","Iceland","Number","Violent crime",":",""
"2007","Iceland","Number","Robbery","42",""
"2007","Iceland","Number","Domestic burglary","2,277",""
"2007","Iceland","Number","Motor vehicle theft",":",""
"2007","Iceland","Number","Drug trafficking","104",""
"2007","Liechtenstein","Number","Total","1,075",""
"2007","Liechtenstein","Number","Homicide","0",""
"2007","Liechtenstein","Number","Violent crime","86",""
"2007","Liechtenstein","Number","Robbery","5",""
"2007","Liechtenstein","Number","Domestic burglary","102",""
"2007","Liechtenstein","Number","Motor vehicle theft","7",""
"2007","Liechtenstein","Number","Drug trafficking","225",""
"2007","Norway","Number","Total","271,712",""
"2007","Norway","Number","Homicide","30",""
"2007","Norway","Number","Violent crime","23,205",""
"2007","Norway","Number","Robbery","1,464",""
"2007","Norway","Number","Domestic burglary","6,777",""
"2007","Norway","Number","Motor vehicle theft","12,571",""
"2007","Norway","Number","Drug trafficking","19,086",""
"2007","Switzerland","Number","Total","326,232",""
"2007","Switzerland","Number","Homicide","51",""
"2007","Switzerland","Number","Violent crime","13,537",""
"2007","Switzerland","Number","Robbery","4,481",""
"2007","Switzerland","Number","Domestic burglary","57,493",""
"2007","Switzerland","Number","Motor vehicle theft",":",""
"2007","Switzerland","Number","Drug trafficking","6,297",""
"2007","Montenegro","Number","Total","9,258",""
"2007","Montenegro","Number","Homicide","10",""
"2007","Montenegro","Number","Violent crime","271",""
"2007","Montenegro","Number","Robbery","67",""
"2007","Montenegro","Number","Domestic burglary",":",""
"2007","Montenegro","Number","Motor vehicle theft","98",""
"2007","Montenegro","Number","Drug trafficking","549",""
"2007","Former Yugoslav Republic of Macedonia, the","Number","Total","26,224",""
"2007","Former Yugoslav Republic of Macedonia, the","Number","Homicide","42",""
"2007","Former Yugoslav Republic of Macedonia, the","Number","Violent crime","1,037",""
"2007","Former Yugoslav Republic of Macedonia, the","Number","Robbery","521",""
"2007","Former Yugoslav Republic of Macedonia, the","Number","Domestic burglary","1,590",""
"2007","Former Yugoslav Republic of Macedonia, the","Number","Motor vehicle theft","413",""
"2007","Former Yugoslav Republic of Macedonia, the","Number","Drug trafficking","451",""
"2007","Serbia","Number","Total","104,862",""
"2007","Serbia","Number","Homicide","182",""
"2007","Serbia","Number","Violent crime","29,316",""
"2007","Serbia","Number","Robbery","24,272",""
"2007","Serbia","Number","Domestic burglary","6,184",""
"2007","Serbia","Number","Motor vehicle theft","4,075",""
"2007","Serbia","Number","Drug trafficking","5,414",""
"2007","Turkey","Number","Total","970,554",""
"2007","Turkey","Number","Homicide","3,090",""
"2007","Turkey","Number","Violent crime","138,576",""
"2007","Turkey","Number","Robbery","12,657",""
"2007","Turkey","Number","Domestic burglary","73,727",""
"2007","Turkey","Number","Motor vehicle theft","24,263",""
"2007","Turkey","Number","Drug trafficking","26,539",""
"2007","Albania","Number","Total",":",""
"2007","Albania","Number","Homicide",":",""
"2007","Albania","Number","Violent crime",":",""
"2007","Albania","Number","Robbery",":",""
"2007","Albania","Number","Domestic burglary",":",""
"2007","Albania","Number","Motor vehicle theft",":",""
"2007","Albania","Number","Drug trafficking",":",""
"2007","Bosnia and Herzegovina","Number","Total",":",""
"2007","Bosnia and Herzegovina","Number","Homicide",":",""
"2007","Bosnia and Herzegovina","Number","Violent crime",":",""
"2007","Bosnia and Herzegovina","Number","Robbery",":",""
"2007","Bosnia and Herzegovina","Number","Domestic burglary",":",""
"2007","Bosnia and Herzegovina","Number","Motor vehicle theft",":",""
"2007","Bosnia and Herzegovina","Number","Drug trafficking",":",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Total",":",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Homicide",":",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Violent crime",":",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Robbery",":",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Domestic burglary",":",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Motor vehicle theft",":",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Drug trafficking",":",""
"2007","Russia","Number","Total",":",""
"2007","Russia","Number","Homicide",":",""
"2007","Russia","Number","Violent crime",":",""
"2007","Russia","Number","Robbery",":",""
"2007","Russia","Number","Domestic burglary",":",""
"2007","Russia","Number","Motor vehicle theft",":",""
"2007","Russia","Number","Drug trafficking",":",""
"2007","South Africa","Number","Total",":",""
"2007","South Africa","Number","Homicide","18,487",""
"2007","South Africa","Number","Violent crime","691,934",""
"2007","South Africa","Number","Robbery","183,297",""
"2007","South Africa","Number","Domestic burglary","237,583",""
"2007","South Africa","Number","Motor vehicle theft","80,226",""
"2007","South Africa","Number","Drug trafficking","109,134",""
"2007","Canada","Number","Total","2,271,754",""
"2007","Canada","Number","Homicide","594",""
"2007","Canada","Number","Violent crime","445,252",""
"2007","Canada","Number","Robbery","34,182",""
"2007","Canada","Number","Domestic burglary","231,520",""
"2007","Canada","Number","Motor vehicle theft","145,701",""
"2007","Canada","Number","Drug trafficking",":",""
"2007","United States","Number","Total","11,294,805",""
"2007","United States","Number","Homicide","17,157",""
"2007","United States","Number","Violent crime","1,421,990",""
"2007","United States","Number","Robbery","447,155",""
"2007","United States","Number","Domestic burglary","2,187,277",""
"2007","United States","Number","Motor vehicle theft","1,098,498",""
"2007","United States","Number","Drug trafficking","29,097",""
"2007","Japan","Number","Total","1,908,836",""
"2007","Japan","Number","Homicide","1,199",""
"2007","Japan","Number","Violent crime",":",""
"2007","Japan","Number","Robbery","4,567",""
"2007","Japan","Number","Domestic burglary",":",""
"2007","Japan","Number","Motor vehicle theft",":",""
"2007","Japan","Number","Drug trafficking",":",""
"2007","Australia","Number","Total","830,953",""
"2007","Australia","Number","Homicide","283",""
"2007","Australia","Number","Violent crime","19,658",""
"2007","Australia","Number","Robbery","17,966",""
"2007","Australia","Number","Domestic burglary","164,305",""
"2007","Australia","Number","Motor vehicle theft","70,650",""
"2007","Australia","Number","Drug trafficking","15,709",""
"2007","New Zealand","Number","Total","426,384",""
"2007","New Zealand","Number","Homicide","48",""
"2007","New Zealand","Number","Violent crime","60,572",""
"2007","New Zealand","Number","Robbery","2,610",""
"2007","New Zealand","Number","Domestic burglary","39,284",""
"2007","New Zealand","Number","Motor vehicle theft","21,198",""
"2007","New Zealand","Number","Drug trafficking",":",""
"2008","Belgium","Number","Total","1,022,682",""
"2008","Belgium","Number","Homicide","202",""
"2008","Belgium","Number","Violent crime","119,355",""
"2008","Belgium","Number","Robbery","22,854",""
"2008","Belgium","Number","Domestic burglary","63,788",""
"2008","Belgium","Number","Motor vehicle theft","23,258",""
"2008","Belgium","Number","Drug trafficking","12,912",""
"2008","Bulgaria","Number","Total","126,673",""
"2008","Bulgaria","Number","Homicide","172",""
"2008","Bulgaria","Number","Violent crime","8,538",""
"2008","Bulgaria","Number","Robbery","2,868",""
"2008","Bulgaria","Number","Domestic burglary","19,980",""
"2008","Bulgaria","Number","Motor vehicle theft","430",""
"2008","Bulgaria","Number","Drug trafficking","2,857",""
"2008","Czech Republic","Number","Total","343,799",""
"2008","Czech Republic","Number","Homicide","114",""
"2008","Czech Republic","Number","Violent crime","18,187",""
"2008","Czech Republic","Number","Robbery","4,515",""
"2008","Czech Republic","Number","Domestic burglary","9,111",""
"2008","Czech Republic","Number","Motor vehicle theft","18,793",""
"2008","Czech Republic","Number","Drug trafficking","2,812",""
"2008","Denmark","Number","Total","476,953",""
"2008","Denmark","Number","Homicide","79",""
"2008","Denmark","Number","Violent crime","24,928",""
"2008","Denmark","Number","Robbery","10,747",""
"2008","Denmark","Number","Domestic burglary","43,974",""
"2008","Denmark","Number","Motor vehicle theft","26,804",""
"2008","Denmark","Number","Drug trafficking","3,237",""
"2008","Germany (until 1990 former territory of the FRG)","Number","Total","6,114,128",""
"2008","Germany (until 1990 former territory of the FRG)","Number","Homicide","722",""
"2008","Germany (until 1990 former territory of the FRG)","Number","Violent crime","210,885",""
"2008","Germany (until 1990 former territory of the FRG)","Number","Robbery","49,913",""
"2008","Germany (until 1990 former territory of the FRG)","Number","Domestic burglary","108,284",""
"2008","Germany (until 1990 former territory of the FRG)","Number","Motor vehicle theft","89,036",""
"2008","Germany (until 1990 former territory of the FRG)","Number","Drug trafficking","55,905",""
"2008","Estonia","Number","Total","50,977",""
"2008","Estonia","Number","Homicide","84",""
"2008","Estonia","Number","Violent crime","9,082",""
"2008","Estonia","Number","Robbery","909",""
"2008","Estonia","Number","Domestic burglary","3,321",""
"2008","Estonia","Number","Motor vehicle theft","1,035",""
"2008","Estonia","Number","Drug trafficking","1,558",""
"2008","Ireland","Number","Total",":",""
"2008","Ireland","Number","Homicide","55",""
"2008","Ireland","Number","Violent crime","10,806",""
"2008","Ireland","Number","Robbery","2,468",""
"2008","Ireland","Number","Domestic burglary","24,683",""
"2008","Ireland","Number","Motor vehicle theft","14,307",""
"2008","Ireland","Number","Drug trafficking","4,587",""
"2008","Greece","Number","Total","417,391",""
"2008","Greece","Number","Homicide","139",""
"2008","Greece","Number","Violent crime","11,220",""
"2008","Greece","Number","Robbery","3,293",""
"2008","Greece","Number","Domestic burglary","59,027",""
"2008","Greece","Number","Motor vehicle theft","23,550",""
"2008","Greece","Number","Drug trafficking","11,861",""
"2008","Spain","Number","Total","2,396,890",""
"2008","Spain","Number","Homicide","414",""
"2008","Spain","Number","Violent crime","116,324",""
"2008","Spain","Number","Robbery","92,832",""
"2008","Spain","Number","Domestic burglary","93,880",""
"2008","Spain","Number","Motor vehicle theft","96,100",""
"2008","Spain","Number","Drug trafficking","14,195",""
"2008","France","Number","Total","3,558,329",""
"2008","France","Number","Homicide","839",""
"2008","France","Number","Violent crime","331,778",""
"2008","France","Number","Robbery","106,633",""
"2008","France","Number","Domestic burglary","166,250",""
"2008","France","Number","Motor vehicle theft","211,484",""
"2008","France","Number","Drug trafficking","6,128",""
"2008","France (metropolitan)","Number","Total","3,558,329",""
"2008","France (metropolitan)","Number","Homicide","839",""
"2008","France (metropolitan)","Number","Violent crime","331,778",""
"2008","France (metropolitan)","Number","Robbery","106,633",""
"2008","France (metropolitan)","Number","Domestic burglary","166,250",""
"2008","France (metropolitan)","Number","Motor vehicle theft","211,484",""
"2008","France (metropolitan)","Number","Drug trafficking","6,128",""
"2008","Croatia","Number","Total","74,571",""
"2008","Croatia","Number","Homicide","74",""
"2008","Croatia","Number","Violent crime","12,985",""
"2008","Croatia","Number","Robbery","1,259",""
"2008","Croatia","Number","Domestic burglary","2,714",""
"2008","Croatia","Number","Motor vehicle theft","1,927",""
"2008","Croatia","Number","Drug trafficking","7,882",""
"2008","Italy","Number","Total","2,709,888",""
"2008","Italy","Number","Homicide","654",""
"2008","Italy","Number","Violent crime","146,598",""
